Date,Open,High,Low,Close,Adj Close,Volume
2001-10-30,20.250000,20.450001,20.174999,20.450001,16.932560,45441800
2001-10-31,20.549999,21.250000,20.504999,20.940001,17.338285,11104400
2001-11-01,21.125000,21.299999,20.900000,21.084999,17.458344,3901800
2001-11-02,21.025000,21.549999,21.010000,21.450001,17.760569,4075000
2001-11-05,21.750000,21.750000,21.375000,21.445000,17.756418,2763800
2001-11-06,21.475000,22.150000,21.075001,22.025000,18.236660,3248200
2001-11-07,21.875000,21.875000,21.245001,21.625000,17.905462,2675200
2001-11-08,21.500000,21.549999,21.000000,21.350000,17.677757,3404000
2001-11-09,21.250000,21.250000,20.500000,21.000000,17.387964,3291600
2001-11-12,21.000000,21.424999,20.850000,21.424999,17.739866,973600
2001-11-13,21.700001,21.700001,21.260000,21.375000,17.698467,1721800
2001-11-14,22.000000,23.000000,21.775000,22.975000,19.023258,4213000
2001-11-15,22.850000,23.375000,22.725000,23.375000,19.354464,2310400
2001-11-16,23.450001,23.600000,23.150000,23.400000,19.375156,2176200
2001-11-19,23.375000,23.785000,23.200001,23.750000,19.664961,2007200
2001-11-20,23.650000,24.625000,23.625000,24.400000,20.203159,2803000
2001-11-21,24.350000,24.850000,24.205000,24.504999,20.290096,2684000
2001-11-23,24.475000,24.674999,24.475000,24.590000,20.360474,287800
2001-11-26,24.850000,25.125000,24.150000,24.275000,20.099651,1917400
2001-11-27,24.400000,24.924999,24.135000,24.299999,20.120361,1148000
2001-11-28,24.275000,24.600000,23.754999,24.475000,20.265257,625200
2001-11-29,24.750000,25.049999,24.540001,25.004999,20.704096,1136800
2001-11-30,25.049999,25.500000,24.900000,25.424999,21.051857,2960200
2001-12-03,25.400000,25.650000,25.049999,25.650000,21.238153,1270800
2001-12-04,25.674999,25.750000,25.250000,25.750000,21.320957,794000
2001-12-05,25.900000,25.950001,24.350000,24.430000,20.227997,1356200
2001-12-06,24.450001,24.500000,23.674999,24.245001,20.074820,902600
2001-12-07,24.250000,24.350000,23.799999,24.299999,20.120361,649600
2001-12-10,24.299999,24.434999,24.075001,24.125000,19.975458,308000
2001-12-11,24.125000,24.344999,23.855000,24.100000,19.954763,892800
2001-12-12,24.125000,24.125000,23.924999,23.930000,19.814001,478800
2001-12-13,23.805000,24.049999,23.450001,24.049999,19.913357,960600
2001-12-14,24.000000,24.049999,23.674999,24.000000,19.871956,813600
2001-12-17,24.049999,24.650000,23.959999,24.625000,20.389456,421200
2001-12-18,24.750000,24.799999,24.610001,24.650000,20.410158,809200
2001-12-19,24.650000,24.674999,23.875000,24.000000,19.871956,1473200
2001-12-20,23.879999,24.000000,23.400000,23.450001,19.416555,1312000
2001-12-21,23.400000,23.400000,22.625000,22.875000,18.940458,4283800
2001-12-24,22.875000,22.975000,22.799999,22.799999,18.878361,900200
